# Heatmap data
#
# Values given are log2 reads per million
#
# 525 genes shown
#
"name","gene","product","cluster hierarchy","WT.t0.rep1","WT.t0.rep2","WT.t5.rep1","WT.t5.rep2","WT.t10.rep1","WT.t10.rep2","WT.t20.rep1","WT.t20.rep2","RNA1.1.t0.rep1","RNA1.1.t0.rep2","RNA1.1.t5.rep1","RNA1.1.t5.rep2","RNA1.1.t10.rep1","RNA1.1.t10.rep2","RNA1.1.t20.rep1","RNA1.1.t20.rep2"
"YGR008C","UPF3","Component of the nonsense-mediated mRNA decay (NMD) pathway, along with Nam7p and Nmd2p  involved in decay of mRNA containing nonsense codons  involved in telomere maintenance","0 1 0 0 1 1 0 1 1 1 0 1 1 ",4.48399493697573,4.88995377102556,8.20413543422674,8.13205828130793,9.90395286244008,10.087001561997,9.72519673361409,10.1005143364231,4.97179176198647,4.71476073928004,5.67018486554146,5.26347694888948,5.20599889066787,6.07614770541393,7.15647869339382,5.87673664509686
"YAL060W","YAL037W","Putative protein of unknown function","0 1 0 0 1 1 0 1 1 1 1 0 ",5.41250143257437,5.65205748862733,7.56090864807503,7.5272121652188,8.71276602673009,8.78293747258596,8.24182113984868,8.92858454365414,4.42086073103221,4.57741166002328,5.05366428112167,5.15199523970181,5.09158373428478,5.68102212771181,6.15977358882637,5.13013362118117
"YOR348C","VPS21","Rab family GTPase required for endocytic transport and for sorting of vacuolar hydrolases  localized in endocytic intermediates  detected in mitochondria  geranylgeranylation required for membrane association  mammalian Rab5 homolog","0 1 0 0 1 1 0 1 1 1 1 1 ",3.78682247506298,3.7397334969205,6.43039802332129,6.57239708980395,7.74931830621418,7.54197196718586,7.39389146586841,7.1871909880586,3.59033405065641,2.90307227905614,3.19853527162545,3.15306794075914,4.6811394861419,4.14840755843641,5.76951166091798,3.71241528470177
"YJL163C","NUP192","Essential structural subunit of the nuclear pore complex (NPC), localizes to the nuclear periphery of nuclear pores, homologous to human p205","0 1 0 0 1 1 1 0 ",3.42484728217614,1.32095788274497,4.15874098934427,4.64156342069411,5.69977627204235,5.10295117302803,5.14983460369494,5.13373051543687,2.87918342357242,3.11644901339346,1.5139599284954,2.47585362259317,3.8477434750795,3.8077036166445,3.13728885925256,2.93173777976959
"YMR052C-A/YMR053C","ALO1","D-Arabinono-1,4-lactone oxidase, catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against oxidative stress","0 1 0 0 1 1 1 1 0 ",1.76082359736017,0.498003032684656,3.75245951109889,3.66029524708797,4.67816640776019,4.92641456971905,3.73180870752227,4.18588326699491,2.7594557128648,1.5892545081902,2.42912364648706,2.0478014902979,3.8477434750795,2.96097131863272,1.89343736955324,2.93173777976959
"YIL136W","MXR1","Methionine-S-sulfoxide reductase, involved in the response to oxidative stress  protects iron-sulfur clusters from oxidative inactivation along with MXR2  involved in the regulation of lifespan","0 1 0 0 1 1 1 1 1 ",2.00052624383334,2.88471474960837,4.73489400222375,4.36802323706103,6.33178359586518,6.44313333910083,5.99751298343924,6.11700614935318,2.98973196675459,3.57910945911814,3.19853527162545,4.00328734947619,4.51350563788634,3.8077036166445,2.43554661620283,4.79267567486375
"YGR043C","PIL1","Primary component of eisosomes, which are large immobile cell cortex structures associated with endocytosis  null mutants show activation of Pkc1p/Ypk1p stress resistance pathways  detected in phosphorylated state in mitochondria  member of the BAR domain family","0 1 0 1 0 0 0 0 0 ",0.633462268027876,1.60471198807282,1.56384937795021,3.05871126994827,3.81381916775774,4.04919001082,5.29296152711048,5.58950176455102,1.94176948797677,1.5892545081902,0.66999008429328,2.59431761683047,2.57403016256414,3.1747037778793,1.89343736955324,2.53711361770085
"YOR289W","RPA43","RNA polymerase I subunit A43","0 1 0 1 0 0 0 0 1 0 0 0 ",2.82052194804637,2.77453767415111,3.75245951109889,4.45160925459389,6.01377116095806,6.11268784506559,7.13353170247252,7.34983109425135,3.44266565733344,3.7803006087649,4.36205329547789,4.20295430535957,4.32380099190725,5.18524170922769,4.77811290125124,4.35137772222306
"YLR438W","ECM7","Non-essential putative integral membrane protein with a role in calcium uptake  mutant has cell wall defects and Ca+ uptake deficiencies  transcription is induced under conditions of zinc deficiency","0 1 0 1 0 0 0 0 1 0 0 1 ",4.22516037494018,4.18952551318399,6.06519432566648,6.39372772339991,8.11222102072382,8.16042841284071,9.02392090010138,8.96250941527657,5.86624290962206,6.14917311362685,6.29916999898745,6.18366133915081,6.62680592461237,5.84603470839793,7.17351339845647,5.13013362118117
"YAR003W","ADE1","N-succinyl-5-aminoimidazole-4-carboxamide ribotide (SAICAR) synthetase, required for 'de novo' purine nucleotide biosynthesis  red pigment accumulates in mutant cells deprived of adenine","0 1 0 1 0 0 0 0 1 0 1 ",2.00052624383334,3.48372742118364,3.18485122078109,3.72891103341051,5.12691570678958,5.24524417433576,6.06555890792342,5.22972138012117,3.65886165556307,3.61465059571923,3.83184968862933,3.07371439947483,4.1053198471631,3.8077036166445,4.48250519285922,3.71241528470177
"YBR116C/YBR117C","RPL4A","N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Bp and has similarity to E. coli L4 and rat L4 ribosomal proteins","0 1 0 1 0 0 0 0 1 1 ",-0.0912033631446799,0.498003032684656,0.266559508027232,2.00766600520464,3.50023292092169,3.56133403462484,3.66318936477254,4.69652331404528,2.32585331197186,0.287404967259125,2.04292277697652,1.67021234660593,2.57403016256414,2.40591576025671,3.39138139614886,2.53711361770085
"YKL086W","OSH6","Member of an oxysterol-binding protein family with overlapping, redundant functions in sterol metabolism and which collectively perform a function essential for viability  GFP-fusion protein localizes to the cell periphery","0 1 0 1 0 0 0 1 0 ",1.47320055153963,2.22355946070603,3.55137065906575,4.13504797278807,5.5040638178188,5.10295117302803,5.83545483948639,5.4207979184624,4.53464691626618,4.71476073928004,4.27046872568484,4.41096973435896,4.32380099190725,4.14840755843641,4.68614646415003,4.69435228080837
"YKL163W","PXA2","Subunit of a heterodimeric peroxisomal ATP-binding cassette transporter complex (Pxa1p-Pxa2p), required for import of long-chain fatty acids into peroxisomes  similarity to human adrenoleukodystrophy transporter and ALD-related proteins","0 1 0 1 0 0 0 1 1 ",1.11358541042994,-0.202196099433728,1.93853287874453,3.05871126994827,3.42841956949497,3.51213098418841,4.49458134671447,5.07291265061779,2.32585331197186,2.84440449352334,2.42912364648706,2.70378800283875,3.13240584063472,2.40591576025671,3.60735266525466,3.49599395526829
"YMR120C","NDI1","NADH:ubiquinone oxidoreductase, transfers electrons from NADH to ubiquinone in the respiratory chain but does not pump protons, in contrast to the higher eukaryotic multisubunit respiratory complex I  phosphorylated  homolog of human AMID","0 1 0 1 0 0 1 0 ",3.25010588105156,2.98707142524001,4.08612647542551,3.58825236254149,4.67816640776019,4.43966578764375,6.96560943381257,7.03607778224375,4.53464691626618,4.50350048625602,4.52943331899971,4.80416948752463,5.09158373428478,4.85419286626891,5.52599585906543,5.13013362118117
"YDL222C","GRX6","Cis-golgi localized monothiol glutaredoxin that binds an iron-sulfur cluster  more similar in activity to dithiol than other monothiol glutaredoxins  involved in the oxidative stress response  functional overlap with GRX7","0 1 0 1 0 0 1 1 ",2.00052624383334,1.60471198807282,2.87580314753269,1.76784909915782,3.97372800386081,4.92641456971905,5.85096307369847,5.74052718894939,2.14655549792551,1.96465216937914,3.83184968862933,3.36788285463439,4.6811394861419,3.67355680484894,4.86456648942159,3.49599395526829
"YJR095W","ATP2","Beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis  phosphorylated","0 1 0 1 0 1 ",1.11358541042994,-0.202196099433728,0.266559508027232,1.48006136022507,3.35284343025547,2.55279965815895,5.14983460369494,3.889341186834,1.05934177988742,1.0804466360512,2.98466135384707,2.9005756237305,1.65097151713143,2.70997418757244,3.13728885925256,-1.61619152264643
"YBR054W","GDT1","Putative protein of unknown function  expression is reduced in a gcr1 null mutant  GFP-fusion protein localizes to the vacuole  expression pattern and physical interactions suggest a possible role in ribosome biogenesis","0 1 0 1 1 0 0 0 0 ",2.54574386199817,2.04523753619124,3.43923461552825,4.74458408788153,5.46869912605292,5.64961267072937,6.78363896830414,6.22343696351649,3.59033405065641,3.71630444069891,2.73346897893297,3.95980998845224,1.65097151713143,4.14840755843641,5.02332976941557,3.2412777759575
"YER053C-A","GRX4","Hydroperoxide and superoxide-radical responsive glutathione-dependent oxidoreductase  monothiol glutaredoxin subfamily member along with Grx3p and Grx5p  protects cells from oxidative damage  mutant has increased aneuploidy tolerance","0 1 0 1 1 0 0 0 1 0 ",0.633462268027876,1.60471198807282,3.9289178952389,4.71105466146268,6.09719154035569,6.88124428915631,6.1927188685816,6.76844283585639,3.18826177439378,2.95944724969486,4.06776443531949,3.7202872800651,1.65097151713143,4.33773165012533,4.58791593110475,4.06698526955369
"YDL021W","YDR266C","Protein of unknown function that may interact with ribosomes, based on co-purification experiments green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  contains a RING finger domain","0 1 0 1 1 0 0 0 1 1 ",-1.61619152264643,0.967381375985138,2.48198006749194,3.05871126994827,4.93295312230353,6.02771096764279,5.42316188959888,6.31381834436403,0.583087842847711,1.27069230466475,0.66999008429328,1.4364521207373,-1.61619152264643,2.02017780502171,2.82867050257864,2.93173777976959
"YKR091W","MLP1","Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior  involved with Tel1p in telomere length control  involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs","0 1 0 1 1 0 0 1 0 0 0 ",4.48399493697573,4.56538558106955,5.21526257850221,4.74458408788153,6.12016603688936,6.61026704795196,6.98682294814002,7.22960196312128,3.84684188808979,3.81126469742182,3.54966853553218,4.27567668485773,2.57403016256414,4.58197968375199,6.05336462466096,4.79267567486375
"YIL013C","TMA20","Protein of unknown function that associates with ribosomes and has a putative RNA binding domain  interacts with Tma22p  null mutant exhibits translation defects  has homology to human oncogene MCT-1","0 1 0 1 1 0 0 1 0 0 1 ",4.40276929462301,4.00666548260429,4.58485322678844,5.3781065741741,5.87208250992596,5.75910612003096,7.23157502387533,6.15662264715782,3.72428128867383,3.87126775919379,3.69764722749751,3.66721212887272,3.13240584063472,4.72449705093089,6.41025880778363,5.05287746077118
"YDR380W","RMT2","Arginine N5 methyltransferase  methylates ribosomal protein Rpl12 (L12) on Arg67","0 1 0 1 1 0 0 1 0 1 0 0 0 ",6.19414477207129,6.12586100603541,6.64781217330418,6.72297137491853,9.5755134886198,9.52232581935288,10.6843748415717,10.2670020175356,3.36274725011004,4.11410878824583,5.15956703822175,4.8285460166832,6.49796927164949,6.56716719803274,9.28517527238452,8.18320824797344
"YHR137W","SLN1","Histidine kinase osmosensor that regulates a MAP kinase cascade  transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p, thereby forming a phosphorelay system similar to bacterial two-component regulators","0 1 0 1 1 0 0 1 0 1 0 0 1 ",5.25942022683242,5.11007699059263,5.88429978673548,6.15277661628823,8.3735385535994,8.89273674053862,8.31633212187921,8.75717042430682,3.09240914966689,3.92887456731223,4.36205329547789,5.05202512174438,6.08466632065535,6.04931225724633,7.139240444316,7.22939682776319
"YDR379C-A","TFB5","Component of the RNA polymerase II general transcription and DNA repair factor TFIIH  involved in transcription initiation and in nucleotide-excision repair  homolog of Chlamydomonas reinhardtii REX1-S protein involved in DNA repair","0 1 0 1 1 0 0 1 0 1 0 1 ",3.84946960930304,4.05459885433614,4.15874098934427,4.87141340448904,5.53858231841841,6.03643745997964,6.54707384073712,6.72956696411942,3.27814078003297,2.58249907500335,3.83184968862933,3.49515804957865,3.53396390826313,4.65499748361837,5.02332976941557,4.21617781624254
"YBR067C","YBL113C/YBL112C","Helicase-like protein encoded within the telomeric Y' element/Putative protein of unknown function  YBL112C is contained within TEL02L","0 1 0 1 1 0 0 1 0 1 1 0 ",8.89006735675929,8.78017310477673,9.77654233686523,9.94228408975679,10.6856938316677,10.5987645347624,11.1497169526061,10.72787133938,7.02682540307682,6.91589778506933,8.31774081902246,8.0577168210278,8.49405889626104,8.3924849106256,9.50297455780272,8.54944204657651
"YER037W","ERG4","C-24(28) sterol reductase, catalyzes the final step in ergosterol biosynthesis  mutants are viable, but lack ergosterol","0 1 0 1 1 0 0 1 0 1 1 1 ",6.9548951482583,6.73823099228381,9.14644240627168,9.31541638325966,10.2325521623357,9.91193681135811,9.9578418233012,10.0026859561859,4.64011108474529,4.06356636004524,6.15296875831833,5.98110854831139,5.20599889066787,6.54812454595975,7.93271117492483,7.71643467472465
"YIR039C","GAL83","One of three possible beta-subunits of the Snf1 kinase complex, allows nuclear localization of the Snf1 kinase complex in the presence of a nonfermentable carbon source  contains glycogen-binding domain","0 1 0 1 1 0 0 1 1 0 0 0 ",3.15409889978277,3.79721740183156,5.6271296412751,5.61407826828343,7.09375039740772,6.9567399365149,7.17724767130952,7.60381146271482,2.62888532180839,2.65256592523317,3.3847583004613,3.55481856866905,3.53396390826313,3.67355680484894,4.77811290125124,4.69435228080837
"YOR173W","TPO4","Polyamine transport protein, recognizes spermine, putrescine, and spermidine  localizes to the plasma membrane  member of the major facilitator superfamily","0 1 0 1 1 0 0 1 1 0 0 1 0 ",3.42484728217614,3.67986376541538,6.02691011795833,5.87853398055649,7.95498613171026,8.06556474359396,7.99547098274267,8.43551421146125,3.72428128867383,3.21236257734198,3.83184968862933,4.50471425347439,4.83130703363808,4.85419286626891,5.8564669463475,5.40342915946353
"YNR034W-A","ESF2","Essential nucleolar protein involved in pre-18S rRNA processing  binds to RNA and stimulates ATPase activity of Dbp8  involved in assembly of the small subunit (SSU) processome","0 1 0 1 1 0 0 1 1 0 0 1 1 ",1.47320055153963,2.52519319665085,4.22787510764371,4.03019162339519,6.81272233085443,7.37656878259507,6.74265721151484,7.54531708426449,1.41679049473556,2.16971690332215,2.42912364648706,2.59431761683047,3.13240584063472,2.40591576025671,4.68614646415003,3.90056576938709
"YOR120W","TUM1","Rhodanese domain sulfur transferase, accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs  also stimulates sulfur transfer by Nfs1p  may be mitochondrially localized","0 1 0 1 1 0 0 1 1 0 1 0 ",3.50487295131415,3.25666679666132,5.03410937431548,5.22022753942164,7.14505798038597,7.48573453986239,7.26089569724751,7.88896317122346,3.59033405065641,3.98426918587984,3.3847583004613,2.59431761683047,3.53396390826313,3.8077036166445,5.41578137152203,4.35137772222306
"YJL161W","YJL225C","Putative protein of unknown function  similarity to DNA helicases that are also encoded within subtelomeric Y' elements and induced in telomerase deficient survivors","0 1 0 1 1 0 0 1 1 0 1 1 0 0 ",2.38585820173156,2.04523753619124,3.84338488726634,3.66029524708797,5.69977627204235,5.50620921677036,6.15573369507751,6.11700614935318,2.14655549792551,2.07082496203808,2.42912364648706,2.47585362259317,1.65097151713143,3.1747037778793,3.96131650837169,3.49599395526829
"YPR151C","HRR25","Protein kinase involved in regulating diverse events including vesicular trafficking, DNA repair, and chromosome segregation  binds the CTD of RNA pol II  homolog of mammalian casein kinase 1delta (CK1delta)","0 1 0 1 1 0 0 1 1 0 1 1 0 1 ",4.12742089846176,3.25666679666132,5.57501483636339,5.8009757907107,7.73822326181554,7.3868414051924,8.48485104056382,8.08393090516392,4.20867133047772,4.30023799069369,4.1726737490781,4.47413793861779,4.1053198471631,4.33773165012533,6.43871946281673,5.633106533943
