Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_001027061/NM_001027060,3944,K04B12.2,"Protein K04B12.2, isoform b/Protein K04B12.2, isoform a",3652.0,3458.0,33.5702718334,0.946878422782
NM_064604/NM_001129113,10094,C13B4.1,"Protein C13B4.1, isoform a/Protein C13B4.1, isoform b",1834.0,1530.0,35.360130719,0.834242093784
NR_051911,1021,21ur-11165,,9.0,0.0,NA,0.0
NM_064605,3846,usp-14,Protein USP-14,52312.0,47944.0,27.2344193225,0.916500994036
NM_064607,2469,cysl-2,Protein CYSL-2,1236.0,571.0,32.6164623468,0.461974110032
NM_001129150,2202,K10H10.12,Protein K10H10.12,82.0,56.0,34.6607142857,0.682926829268
NM_064612,1447,K10H10.7,Protein K10H10.7,40.0,31.0,20.1935483871,0.775
NM_001267503,2063,K10H10.13,Protein K10H10.13,32.0,26.0,38.8461538462,0.8125
NM_064613,3093,K10H10.9,Protein K10H10.9,13.0,11.0,21.5454545455,0.846153846154
NM_064614,2040,btb-19,Protein BTB-19,7142.0,5718.0,25.0342777195,0.800616073929
NM_064615,2044,btb-20,Protein BTB-20,1535.0,928.0,28.90625,0.604560260586
NM_064618,2877,F57C2.5,Protein F57C2.5,9241.0,6880.0,43.5781976744,0.744508170111
NM_064621,2595,clec-147,Protein CLEC-147,599.0,524.0,35.608778626,0.874791318865
NM_064625,8865,gcy-29,Protein GCY-29,19.0,11.0,53.1818181818,0.578947368421
NM_064626,9923,mog-4,Protein MOG-4,5362.0,4646.0,31.0318553594,0.866467735919
NR_051916,1193,C01G12.15,,0.0,0.0,NA,NA
NM_001026732,1285,nspb-8,Protein NSPB-8,0.0,0.0,NA,NA
NM_064629,1778,C01G12.3,Protein C01G12.3,558.0,456.0,43.3662280702,0.817204301075
NM_064630,1981,C01G12.5,Protein C01G12.5,4.0,0.0,NA,0.0
NM_064631,1285,nspb-10,Protein NSPB-10,19.0,14.0,39.5714285714,0.736842105263
NM_064632,4062,C01G12.7,Protein C01G12.7,45.0,36.0,38.1944444444,0.8
NM_064635,2413,F19H8.2,Protein F19H8.2,678.0,571.0,35.1068301226,0.842182890855
NM_064639,2903,C38C6.5,Protein C38C6.5,10.0,10.0,32.5,1.0
NM_064641/NR_051918,3182,sre-13/C38C6.8,Protein SRE-13,34.0,23.0,53.0,0.676470588235
NM_001267508/NM_001267507/NM_001267506/NR_003404--4-of-5,4700,atgp-2/C38C6.7,"Protein ATGP-2, isoform c/Protein ATGP-2, isoform b/Protein ATGP-2, isoform a",1428.0,1233.0,41.1476074615,0.863445378151
NM_001267509/NM_064643/NM_001027317/NM_001267517/NM_001267516/NM_001267515/NM_001267514/NM_001267513/NM_001267512/NM_001267511/NM_001267510/NM_064644/NM_064645/NM_064646,20374,unc-52,"Protein UNC-52, isoform g/Protein UNC-52, isoform e/Protein UNC-52, isoform f/Protein UNC-52, isoform o/Protein UNC-52, isoform n/Protein UNC-52, isoform m/Protein UNC-52, isoform j/Protein UNC-52, isoform i/Protein UNC-52, isoform d/Protein UNC-52, isoform k/Protein UNC-52, isoform l/Protein UNC-52, isoform c/Protein UNC-52, isoform a/Protein UNC-52, isoform b",10320.0,8487.0,41.9771415105,0.82238372093
NM_064647,10034,ZC101.1,Protein ZC101.1,4.0,2.0,10.5,0.5
NM_001129148/NM_064650,1910,K02B7.3,"Protein K02B7.3, isoform b/Protein K02B7.3, isoform a",1748.0,1308.0,40.8623853211,0.74828375286
NM_001267518/NM_001267520/NM_064654/NM_064653/NM_001267519,13973,glna-1,"Protein GLNA-1, isoform c/Protein GLNA-1, isoform d/Protein GLNA-1, isoform b/Protein GLNA-1, isoform a/Protein GLNA-1, isoform e",1312.0,1162.0,32.9457831325,0.885670731707
NM_064656,5727,Y54E2A.1,Protein Y54E2A.1,395.0,20.0,38.2,0.0506329113924
NM_064657,5581,smg-9,Protein SMG-9,1319.0,876.0,37.3687214612,0.664139499621
NM_064658,1898,tac-1,Protein TAC-1,10296.0,8415.0,40.6376708259,0.817307692308
NM_064660,2769,Y54E2A.5,Protein Y54E2A.5,38.0,35.0,39.6285714286,0.921052631579
NM_064662,1999,Y54E2A.7,Protein Y54E2A.7,286.0,193.0,35.7305699482,0.674825174825
NM_064664,1761,Y54E2A.9,Protein Y54E2A.9,30.0,27.0,32.6666666667,0.9
NM_064668/NR_051921,4275,W01D2.3/W01D2.8,Protein W01D2.3,40.0,33.0,41.5454545455,0.825
NM_001027211/NM_001027210,3279,nhr-61,"Protein NHR-61, isoform b/Protein NHR-61, isoform a",814.0,670.0,32.3850746269,0.823095823096
NM_064679,1898,Y53F4A.2,Protein Y53F4A.2,106.0,84.0,39.0119047619,0.792452830189
NR_051926,1059,R03C1.6,,1.0,1.0,11.0,1.0
NM_001267522/NM_001267521,3803,R03C1.1,"Protein R03C1.1, isoform b/Protein R03C1.1, isoform a",13.0,7.0,59.7142857143,0.538461538462
NM_064684,4912,Y53F4B.1,Protein Y53F4B.1,94.0,91.0,45.1098901099,0.968085106383
NM_064685,5283,elo-9,Protein ELO-9,157.0,154.0,46.2077922078,0.980891719745
NM_064686,1645,Y53F4B.3,Protein Y53F4B.3,4252.0,1601.0,31.0587133042,0.37652869238
NM_064689,2418,Y53F4B.5,Protein Y53F4B.5,8.0,0.0,NA,0.0
NM_064693,2416,Y53F4B.10,Protein Y53F4B.10,35.0,34.0,40.4705882353,0.971428571429
NM_064694,6388,Y53F4B.9,Protein Y53F4B.9,3329.0,1749.0,31.2721555174,0.525382997897
NM_001267527,1827,Y53F4B.51,Protein Y53F4B.51,75.0,60.0,33.5166666667,0.8
NR_003420,1080,Y53F4B.47,,18.0,14.0,32.4285714286,0.777777777778
NR_051932,1144,Y53F4B.59,,1.0,1.0,73.0,1.0
NR_003155,2207,Y53F4B.45,,20037.0,19778.0,48.5142077055,0.98707391326
NM_064700,4634,Y53F4B.16,Protein Y53F4B.16,87.0,73.0,29.602739726,0.83908045977
NM_064702,7976,Y53F4B.18,Protein Y53F4B.18,2102.0,1519.0,34.2416063199,0.722645099905
NR_051933,1149,Y53F4B.60,,0.0,0.0,NA,NA
NR_051934,1150,Y53F4B.61,,0.0,0.0,NA,NA
NR_051935,1048,Y53F4B.52,,1.0,1.0,6.0,1.0
NM_001276759,2172,Y53F4B.62,Protein Y53F4B.62,33.0,28.0,29.1428571429,0.848484848485
NM_064709,3769,Y53F4B.24,Protein Y53F4B.24,12.0,4.0,34.75,0.333333333333
NR_051937,1149,Y53F4B.55,,0.0,0.0,NA,NA
NR_051938,1111,Y53F4B.56,,0.0,0.0,NA,NA
NR_051939,1021,21ur-12457,,4.0,0.0,NA,0.0
NM_064714,1679,gst-26,Protein GST-26,4186.0,1851.0,31.224743382,0.442188246536
NM_064715,1730,gst-27,Protein GST-27,4643.0,956.0,32.7782426778,0.205901356881
NR_003421,1135,Y53F4B.48,,9.0,9.0,25.4444444444,1.0
NM_064716,2122,gst-28,Protein GST-28,2245.0,1259.0,23.6028594122,0.560801781737
NM_064717,2257,gst-29,Protein GST-29,663.0,316.0,25.414556962,0.476621417798
NM_064718,1682,gst-39,Protein GST-39,4385.0,1086.0,33.744014733,0.247662485747
NM_064720,1677,gst-31,Protein GST-31,62.0,41.0,33.4146341463,0.661290322581
NM_064722,2214,gst-32,Protein GST-32,48.0,28.0,28.25,0.583333333333
NM_171053,4262,gst-34,Protein GST-34,92.0,77.0,20.7532467532,0.836956521739
NM_171054,2470,gst-35,Protein GST-35,345.0,327.0,36.7308868502,0.947826086957
NR_051941,1150,Y46E12BR.2,,20.0,15.0,16.7333333333,0.75
NM_064917,7569,tig-3,Protein TIG-3,102.0,45.0,21.4888888889,0.441176470588
NR_051943,1077,Y46E12BL.5,,0.0,0.0,NA,NA
NR_052035,24919,W10C4.2,,742.0,688.0,48.0668604651,0.927223719677
NM_061228,3797,2L52.1,Protein 2L52.1,50.0,32.0,11.65625,0.64
NR_000801,1355,C01B12.9,,1324.0,1204.0,30.4377076412,0.909365558912
NM_061229,3570,osta-1,Protein OSTA-1,128.0,112.0,44.125,0.875
NM_061231,3873,best-3,Protein BEST-3,154.0,132.0,35.2348484848,0.857142857143
NM_061233,3305,gmeb-1,Protein GMEB-1,893.0,698.0,35.2435530086,0.78163493841
NM_061234,2001,sqt-2,Protein SQT-2,212.0,104.0,33.0480769231,0.490566037736
NM_061235,1611,C01B12.8,Protein C01B12.8,8408.0,7772.0,31.3243695317,0.92435775452
NM_061239,2735,fbxc-54,Protein FBXC-54,622.0,596.0,44.9211409396,0.958199356913
NM_061240,1882,F23F1.2,Protein F23F1.2,179.0,86.0,34.988372093,0.480446927374
NM_061244,1905,nfyc-1,Protein NFYC-1,3784.0,3139.0,30.9630455559,0.829545454545
NM_061246,3280,C23H3.5,Protein C23H3.5,2136.0,1880.0,27.2946808511,0.880149812734
NM_001026807/NM_001026808,6767,sptl-1,"Protein SPTL-1, isoform a/Protein SPTL-1, isoform b",3961.0,3406.0,38.9007633588,0.85988386771
NM_061249/NM_001129119,3318,C23H3.3,"Protein C23H3.3, isoform a/Protein C23H3.3, isoform b",4362.0,4189.0,24.882310814,0.960339293902
NM_061250/NM_182217,3828,C23H3.2,"Protein C23H3.2, isoform a/Protein C23H3.2, isoform b",7866.0,6362.0,50.356334486,0.808797355708
NM_061251,2276,egl-26,Protein EGL-26,1476.0,1431.0,34.7554157932,0.969512195122
NR_050778,1106,C23H3.11,,3.0,1.0,91.0,0.333333333333
NM_061255,3907,C50D2.6,Protein C50D2.6,906.0,800.0,55.68375,0.883002207506
NM_061258,1483,C50D2.5,Protein C50D2.5,9273.0,6192.0,37.4580103359,0.667745066322
NM_001026866,1234,C50D2.10,Protein C50D2.10,1275.0,1125.0,34.2737777778,0.882352941176
NM_061259,2180,col-68,Protein COL-68,986.0,752.0,30.0119680851,0.762677484787
NM_061260,2181,C50D2.3,Protein C50D2.3,75.0,70.0,45.0142857143,0.933333333333
NM_061261,3028,C50D2.2,Protein C50D2.2,47.0,29.0,33.1379310345,0.617021276596
NM_061262,3688,C50D2.1,Protein C50D2.1,16.0,2.0,40.5,0.125
NM_061264,2476,srt-54,Protein SRT-54,3.0,2.0,31.5,0.666666666667
NR_050783,1120,K10B4.8,,0.0,0.0,NA,NA
NM_061268,5129,K10B4.1,Protein K10B4.1,3.0,3.0,108.333333333,1.0
NM_061269,5660,T25D3.4,Protein T25D3.4,21504.0,20416.0,45.7250685737,0.949404761905
NM_061270,3183,T25D3.3,Protein T25D3.3,618.0,442.0,41.2466063348,0.715210355987
NR_101653,1158,T25D3.8,,0.0,0.0,NA,NA
NR_050787,1147,T25D3.5,,0.0,0.0,NA,NA
NM_061272/NM_001129160/NM_001129159/NM_001129158/NM_001129157/NM_001027124/NM_001027125,7538,etr-1,"Protein ETR-1, isoform a/Protein ETR-1, isoform g/Protein ETR-1, isoform f/Protein ETR-1, isoform e/Protein ETR-1, isoform d/Protein ETR-1, isoform b/Protein ETR-1, isoform c",5158.0,4647.0,45.7854529804,0.900930593253
NM_001038249,1803,T01D1.8,Protein T01D1.8,38.0,28.0,44.1071428571,0.736842105263
NM_061280/NR_101654,4242,F48A11.2/F48A11.10,Protein F48A11.2,44.0,26.0,9.03846153846,0.590909090909
NM_061281/NR_049960/NR_050790/NR_050792/NM_001267080/NM_001038237/NM_061293/NM_061294/NM_061295/NR_050799/NM_061299/NM_061300/NM_001027057/NR_050923--2-of-5/NM_001027056/NM_061307/NM_182191/NM_061309/NR_050802/NM_061312/NM_061313/NR_050747/NM_061318/NM_001267081/NM_061319/NM_061321/NM_061322/NM_061324/NM_170970/NM_171847/NR_052090/NM_061334/NM_061335/NM_061337/NR_052126/NR_050807/NM_061342/NM_061345/NR_070131/NM_061346/NM_061349/NM_001047347/NR_050809/NM_001047348/NM_061351/NM_061353/NM_061354/NM_061355/NM_182156/NM_061356/NM_182221/NR_050811/NR_050813/NR_050814/NM_061361/NM_001047354/NM_061363/NM_061366/NM_061368/NM_001267085/NR_101656/NM_061369/NM_061373/NM_061374/NM_061375/NM_061378/NM_061380/NM_061383/NM_001267089/NM_061385/NM_001267090/NM_061386/NM_061388/NM_061389/NM_061390/NM_061391/NM_061392/NM_061393/NM_061395/NM_061396/NM_182230/NM_061397/NM_182231,529614,chs-2/Y51F10.12/Y43H11AL.6/Y43H11AL.8/cat-2/B0432.14/misc-1/mrpl-41/djr-1.1/21ur-15113/K01A2.6/K01A2.5/K01A2.4/K08A2.10/K01A2.3/far-7/sgcb-1/K01A2.15/cpn-2/D1069.1/Y105E8A.43/C03H5.4/C03H5.9/C03H5.7/C03H5.3/nstp-4/clec-10/C24H12.4/Y22D7AL.18/C24H12.2/C24H12.1/W10D9.1/Y48G9A.17/W10D9.7/W07E6.5/prp-21/Y59A8B.27/W07E6.3/mab-9/T27A1.8/T27A1.5/lgc-34/T27A1.3/mlt-10/lips-7/C09E8.1/W08F4.16/W08F4.17/W08F4.14/W08F4.3/W08F4.13/fbxb-34/W08F4.1/W04H10.2/W04H10.5/linc-52/W04H10.1/arrd-1/T04B8.2/T04B8.1/frpr-14/sdz-24/K07E8.1/Y39F10C.3/Y39F10C.1/Y39F10C.2/T02H6.9/T02H6.8/T02H6.7/T02H6.6/T02H6.5/T02H6.4/T02H6.3/thoc-1/T02H6.1/Y39F10B.1,"Protein CHS-2/Protein CAT-2/Protein B0432.14/Protein MISC-1/Protein MRPL-41/Protein DJR-1.1/Protein K01A2.6/Protein K01A2.5/Protein K01A2.4/Protein K01A2.3/Protein FAR-7, isoform a/Protein FAR-7, isoform b/Protein SGCB-1/Protein CPN-2/Protein D1069.1/Protein C03H5.4/Protein C03H5.9/Protein C03H5.7/Protein C03H5.3/Protein NSTP-4/Protein CLEC-10/Protein C24H12.4, isoform a/Protein C24H12.4, isoform b/Protein C24H12.2/Protein C24H12.1/Protein W10D9.1/Protein W07E6.5/Protein PRP-21/Protein W07E6.3/Protein MAB-9/Protein T27A1.5, isoform a/Protein T27A1.5, isoform b/Protein LGC-34/Protein T27A1.3/Protein MLT-10/Protein LIPS-7, isoform a/Protein LIPS-7, isoform b/Protein C09E8.1, isoform a/Protein C09E8.1, isoform b/Protein W08F4.3/Protein W08F4.13/Protein FBXB-34/Protein W08F4.1/Protein W04H10.2/Protein W04H10.5/Protein W04H10.1/Protein ARRD-1/Protein T04B8.2/Protein T04B8.1/Protein FRPR-14/Protein SDZ-24/Protein K07E8.1/Protein Y39F10C.3/Protein Y39F10C.1/Protein Y39F10C.2/Protein T02H6.9/Protein T02H6.8/Protein T02H6.7/Protein T02H6.6/Protein T02H6.5/Protein T02H6.4/Protein T02H6.3/Protein THOC-1/Protein T02H6.1, isoform a/Protein T02H6.1, isoform b/Protein Y39F10B.1, isoform a/Protein Y39F10B.1, isoform b",104888.0,86941.0,37.7558459185,0.828893677065
NM_061403,2431,C08G5.6,Protein C08G5.6,76.0,32.0,34.375,0.421052631579
NR_050820,1122,C08G5.9,,1.0,0.0,NA,0.0
NM_061404,2342,Y39F10A.1,Protein Y39F10A.1,476.0,453.0,52.9094922737,0.951680672269
NM_061408,1683,F46F5.16,Protein F46F5.16,20.0,19.0,40.3684210526,0.95
NM_061409,1737,F46F5.15,Protein F46F5.15,22.0,20.0,41.7,0.909090909091
NM_061412,2372,F46F5.14,Protein F46F5.14,9.0,3.0,50.6666666667,0.333333333333
NM_061413,1382,F46F5.13,Protein F46F5.13,0.0,0.0,NA,NA
NM_061415,1660,F46F5.12,Protein F46F5.12,0.0,0.0,NA,NA
NM_061416,4131,F46F5.11,Protein F46F5.11,9.0,9.0,41.2222222222,1.0
NM_061422,2417,F46F5.10,Protein F46F5.10,10.0,9.0,28.3333333333,0.9
NM_061423,2314,F28A10.1,Protein F28A10.1,40.0,37.0,36.8108108108,0.925
NM_061424,3377,F28A10.2,Protein F28A10.2,3.0,3.0,31.6666666667,1.0
NM_061428,1465,F28A10.3,Protein F28A10.3,17.0,12.0,22.9166666667,0.705882352941
NM_061429,1812,F28A10.4,Protein F28A10.4,25.0,15.0,33.0,0.6
NM_061435,3769,fbxc-51,Protein FBXC-51,897.0,533.0,49.8255159475,0.594202898551
NR_050730--2-of-2,1023,C49A1.12,,0.0,0.0,NA,NA
NM_182192/NR_101657/NM_061436,6265,alg-2/T07D3.12,"Protein ALG-2, isoform a/Protein ALG-2, isoform b",4112.0,3588.0,34.1666666667,0.872568093385
NM_061437,2368,T07D3.6,Protein T07D3.6,2.0,2.0,22.0,1.0
NM_061438,2547,T07D3.5,Protein T07D3.5,1.0,1.0,28.0,1.0
NM_061439,3233,T07D3.4,Protein T07D3.4,531.0,378.0,37.171957672,0.71186440678
NM_061440,4517,T07D3.3,Protein T07D3.3,33.0,31.0,51.9677419355,0.939393939394
NM_061443,2684,T07D3.2,Protein T07D3.2,31.0,26.0,44.8461538462,0.838709677419
NM_061444,2295,fbxa-200,Protein FBXA-200,266.0,248.0,47.4637096774,0.932330827068
NM_061446,2709,fbxc-27,Protein FBXC-27,6.0,2.0,62.0,0.333333333333
NM_061447,1980,fbxc-31,Protein FBXC-31,59.0,57.0,27.7192982456,0.966101694915
NM_061448,2490,fbxc-33,Protein FBXC-33,134.0,102.0,40.7549019608,0.761194029851
NM_061449,2329,fbxc-29,Protein FBXC-29,210.0,177.0,27.9774011299,0.842857142857
NM_001129156,2794,fbxc-30,Protein FBXC-30,4.0,4.0,32.25,1.0
NM_061451,2261,fbxc-28,Protein FBXC-28,360.0,350.0,40.5714285714,0.972222222222
NM_061454,2111,fbxc-34,Protein FBXC-34,30.0,27.0,35.4444444444,0.9
NM_061455,4890,acs-15,Protein ACS-15,49.0,46.0,35.0652173913,0.938775510204
NM_061456,2835,R07C3.3,Protein R07C3.3,1.0,1.0,13.0,1.0
NM_061457,2941,fbxc-36,Protein FBXC-36,737.0,716.0,28.2304469274,0.971506105834
NM_061458,3063,clec-43,Protein CLEC-43,96.0,77.0,35.0779220779,0.802083333333
NM_061462,3290,fbxc-7,Protein FBXC-7,20.0,8.0,22.375,0.4
NM_061464,2141,sdz-4,Protein SDZ-4,238.0,171.0,41.9005847953,0.718487394958
NM_061466,4510,C32B5.7,Protein C32B5.7,4.0,3.0,20.3333333333,0.75
NM_061468,3114,C32B5.6,Protein C32B5.6,275.0,170.0,32.0470588235,0.618181818182
NM_061470,2209,fbxc-14,Protein FBXC-14,41.0,35.0,38.8,0.853658536585
NM_061471,2403,fbxc-15,Protein FBXC-15,7.0,4.0,17.5,0.571428571429
NM_061472,2152,fbxc-16,Protein FBXC-16,3.0,3.0,27.0,1.0
NM_061473,2423,srh-274,Protein SRH-274,0.0,0.0,NA,NA
NM_061474/NM_182207,3593,fbxc-40,"Protein FBXC-40, isoform a/Protein FBXC-40, isoform b",60.0,57.0,49.0350877193,0.95
NM_061475,3083,fbxc-39,Protein FBXC-39,146.0,144.0,42.8680555556,0.986301369863
NM_061476,2396,fbxc-42,Protein FBXC-42,145.0,116.0,48.4655172414,0.8
NM_061477,1287,fbxb-28,Protein FBXB-28,6.0,6.0,59.3333333333,1.0
NM_061481,1449,F45D11.5,Protein F45D11.5,44.0,28.0,44.0357142857,0.636363636364
NM_061488,1786,F45D11.1,Protein F45D11.1,26.0,17.0,47.8823529412,0.653846153846
NM_001047327/NM_001047326,7628,math-34,"Protein MATH-34, isoform b/Protein MATH-34, isoform a",45.0,30.0,31.3,0.666666666667
NM_061497,2692,str-148,Protein STR-148,63.0,57.0,45.9122807018,0.904761904762
NR_101658,1113,M01D1.11,,1.0,1.0,117.0,1.0
NM_061499,1991,K02E7.7,Protein K02E7.7,8.0,8.0,37.25,1.0
NM_061500,2441,K02E7.6,Protein K02E7.6,128.0,84.0,49.6428571429,0.65625
NM_061504,1168,K02E7.12,Protein K02E7.12,110.0,109.0,48.9541284404,0.990909090909
NM_182271,3322,K02E7.4,Protein K02E7.4,46.0,43.0,60.0,0.934782608696
NM_001038248/NM_001038247,1750,K02E7.1,"Protein K02E7.1, isoform b/Protein K02E7.1, isoform a",107.0,51.0,41.6470588235,0.476635514019
NM_061509,6542,snf-3,Protein SNF-3,4174.0,3873.0,27.5225923057,0.927886919023
NR_050825,1221,T13B5.10,,0.0,0.0,NA,NA
NR_050826,1069,T13B5.11,,0.0,0.0,NA,NA
NM_061517,5201,eri-3,Protein ERI-3,1372.0,1249.0,38.8118494796,0.910349854227
NM_061518,5312,taf-6.1,Protein TAF-6.1,5441.0,5141.0,26.1610581599,0.94486307664
NM_001267098/NM_001027229/NM_001027230,16575,pod-2,"Protein POD-2, isoform c/Protein POD-2, isoform a/Protein POD-2, isoform b",36076.0,34037.0,30.7102564856,0.943480430203
NM_061522,2618,T23F4.2,Protein T23F4.2,2642.0,2519.0,27.9007542676,0.953444360333
NM_061523,3677,T23F4.1,Protein T23F4.1,3.0,3.0,47.0,1.0
NM_061526,2528,Y50F7A.2,Protein Y50F7A.2,0.0,0.0,NA,NA
NM_061527/NR_050965/NM_001027019/NR_050827/NR_050829/NM_061532/NM_001027008/NM_061533/NM_001027312/NM_001027314/NM_001027313/NM_061541/NM_061542/NM_061546/NM_061547/NR_050836/NM_170974/NM_170973/NM_001038241/NR_050689--9-of-9/NR_050691/NR_050689--6-of-9/NR_070201--3-of-4/NR_050689--7-of-9/NR_070201--4-of-4/NR_050689--8-of-9/NM_001038242/NM_001038243/NR_050843/NR_050844/NR_050846/NR_050849/NR_050850--1-of-2/NR_050851/NM_061559,195187,Y49F6B.16/F53A10.2/F47F6.14/F47F6.13/clec-119/F47F6.9/F47F6.4/srz-63/Y57G7A.3/Y57G7A.2/Y57G7A.1/F56D12.6/21ur-13751/vig-1/jip-1/W04A4.8/Y6B3B.13/C54E10.9/F54D12.17/F54D12.12/F54D12.15/F54D12.18/F54D12.13/F54D12.16/aat-7,"Protein F53A10.2, isoform a/Protein F53A10.2, isoform c/Protein CLEC-119/Protein F47F6.9/Protein F47F6.4/Protein SRZ-63/Protein Y57G7A.3, isoform b/Protein Y57G7A.3, isoform a/Protein Y57G7A.2/Protein Y57G7A.1/Protein F56D12.6, isoform a/Protein F56D12.6, isoform b/Protein VIG-1, isoform a/Protein VIG-1, isoform b/Protein JIP-1, isoform a/Protein JIP-1, isoform b/Protein JIP-1, isoform c/Protein AAT-7",107110.0,77563.0,38.2904735505,0.724143403977
NM_061561,1466,F54D12.2,Protein F54D12.2,0.0,0.0,NA,NA
NM_061562,1967,F54D12.1,Protein F54D12.1,0.0,0.0,NA,NA
NM_061563,1278,Y51H7C.8,Protein Y51H7C.8,54.0,29.0,24.1724137931,0.537037037037
NM_061564,1507,Y51H7C.7,Protein Y51H7C.7,5118.0,2420.0,31.8685950413,0.472840953497
NM_061566/NM_061565/NM_001038252,6361,cogc-4,"Protein COGC-4, isoform b/Protein COGC-4, isoform a/Protein COGC-4, isoform c",2297.0,2034.0,38.715339233,0.885502829778
NR_050856--2-of-2,1049,Y51H7C.38,,0.0,0.0,NA,NA
NR_050856--1-of-2,1049,Y51H7C.38,,4.0,1.0,36.0,0.25
NM_061568,8538,Y51H7C.5,Protein Y51H7C.5,2854.0,2561.0,47.0792659118,0.897337070778
NR_050868,1066,Y51H7C.26,,0.0,0.0,NA,NA
NR_050874,1243,Y51H7C.19,,0.0,0.0,NA,NA
NR_050876,1050,Y51H7C.32,,0.0,0.0,NA,NA
NM_061572,2094,Y51H7C.3,Protein Y51H7C.3,3800.0,1437.0,27.6882393876,0.378157894737
NM_061574,1851,scl-17,Protein SCL-17,11.0,3.0,15.0,0.272727272727
NM_001027289--1-of-2,3168,Y51H7C.15,Protein Y51H7C.15,1336.0,1149.0,54.4691035683,0.86002994012
NM_061576,2808,Y51H7C.1,Protein Y51H7C.1,5089.0,3001.0,40.6067977341,0.589703281588
NM_061577,3221,col-70,Protein COL-70,125.0,80.0,43.45,0.64
NM_061580/NM_061581/NR_101660,6120,fgt-1/Y51H7BM.2,"Protein FGT-1, isoform a/Protein FGT-1, isoform b",16476.0,15070.0,38.1262773723,0.914663753338
NM_001038251,2042,Y51H7BR.8,Protein Y51H7BR.8,72.0,71.0,36.6478873239,0.986111111111
NR_070314--2-of-3,1200,Y73B3A.28,,0.0,0.0,NA,NA
NR_050879,1063,Y51H7BR.10,,1.0,0.0,NA,0.0
NM_001267100/NM_001267101,6030,Y51H7BR.4,"Protein Y51H7BR.4, isoform a/Protein Y51H7BR.4, isoform b",33.0,25.0,39.48,0.757575757576
NM_061588,2017,fbxb-43,Protein FBXB-43,154.0,86.0,40.5465116279,0.558441558442
NM_061589,2007,fbxb-42,Protein FBXB-42,95.0,86.0,35.7325581395,0.905263157895
NM_061590,1992,fbxb-44,Protein FBXB-44,209.0,202.0,41.5396039604,0.966507177033
NM_001047325,2750,poml-4,Protein POML-4,108.0,92.0,28.8804347826,0.851851851852
NM_061591,2850,K05F6.4,Protein K05F6.4,196.0,161.0,31.1428571429,0.821428571429
NM_001129149,2067,K05F6.12,Protein K05F6.12,87.0,81.0,31.1234567901,0.931034482759
NR_050881,1021,21ur-12968,,0.0,0.0,NA,NA
NM_061593,2055,fbxb-51,Protein FBXB-51,111.0,93.0,34.5161290323,0.837837837838
NM_061595,2030,fbxb-50,Protein FBXB-50,49.0,47.0,25.829787234,0.959183673469
NM_001267102,1631,K05F6.14,Protein K05F6.14,5.0,4.0,37.5,0.8
NM_061597,5634,fbxb-49,Protein FBXB-49,122.0,102.0,39.5,0.83606557377
NM_001267104,1725,T07H3.8,Protein T07H3.8,0.0,0.0,NA,NA
NM_061603,2444,bath-46,Protein BATH-46,67.0,57.0,39.5438596491,0.850746268657
NM_061605,3755,bath-47,Protein BATH-47,297.0,123.0,40.3414634146,0.414141414141
NM_061610,2180,btb-15,Protein BTB-15,3.0,3.0,47.3333333333,1.0
NM_001026764,1885,C08E3.14,Protein C08E3.14,0.0,0.0,NA,NA
NM_061618,1284,C08E3.1,Protein C08E3.1,336.0,295.0,29.2779661017,0.877976190476
NM_001027320/NM_001027319,2912,srg-20,"Protein SRG-20, isoform b/Protein SRG-20, isoform a",0.0,0.0,NA,NA
NM_061627,1932,btb-12,Protein BTB-12,38.0,20.0,42.5,0.526315789474
NM_061631,2879,duxl-1,Protein DUXL-1,2759.0,1234.0,17.3217179903,0.447263501269
NM_061632,2158,ZC204.1,Protein ZC204.1,2.0,2.0,29.0,1.0
NM_001027044/NM_001027043,4477,nhx-6,"Protein NHX-6, isoform b/Protein NHX-6, isoform a",56.0,47.0,29.1063829787,0.839285714286
NM_061635,1876,fbxb-17,Protein FBXB-17,69.0,66.0,24.6818181818,0.95652173913
NM_061637,3663,irld-36,Protein IRLD-36,2.0,2.0,22.0,1.0
NM_061638,1986,fbxb-26,Protein FBXB-26,50.0,35.0,33.7142857143,0.7
NM_061639,1812,fbxb-25,Protein FBXB-25,19.0,17.0,40.1176470588,0.894736842105
NM_001047316/NM_001047315,2012,math-29,"Protein MATH-29, isoform b/Protein MATH-29, isoform a",3.0,3.0,36.0,1.0
NM_061650,2265,F45C12.9,Protein F45C12.9,2.0,2.0,15.5,1.0
NM_061651,2139,fbxa-184,Protein FBXA-184,24.0,17.0,71.4117647059,0.708333333333
NM_061652,1970,btb-7,Protein BTB-7,209.0,79.0,32.8987341772,0.377990430622
NM_061653,2105,btb-6,Protein BTB-6,1401.0,732.0,42.3210382514,0.522483940043
NM_061656,2297,btb-8,Protein BTB-8,167.0,158.0,37.9873417722,0.946107784431
NM_061657,3218,fbxb-11,Protein FBXB-11,144.0,91.0,41.2637362637,0.631944444444
NM_061658,2405,btb-9,Protein BTB-9,91.0,72.0,24.8472222222,0.791208791209
NM_061659,2562,ceh-81,Protein CEH-81,0.0,0.0,NA,NA
NM_061660,1923,ceh-82,Protein CEH-82,131.0,76.0,50.0263157895,0.580152671756
