Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_001268011/NM_001268012/NR_052400/NR_052403/NM_001027552/NR_052408/NR_052409/NR_052411/NM_171175/NM_066086,26849,F28F5.15/F28F5.14/R13F6.11/R13F6.14/R13F6.13/ten-1,"Protein TEN-1, isoform e/Protein TEN-1, isoform f/Protein TEN-1, isoform d/Protein TEN-1, isoform a/Protein TEN-1, isoform c",342.0,270.0,34.5481481481,0.789473684211
NM_066088,2640,srv-1,Protein SRV-1,581.0,543.0,40.3443830571,0.934595524957
NM_066091,1924,clec-159,Protein CLEC-159,0.0,0.0,NA,NA
NM_001027489,1790,K04C2.8,Protein K04C2.8,580.0,551.0,37.3375680581,0.95
NM_181967/NM_066095,1330,K04C2.3,"Protein K04C2.3, isoform b/Protein K04C2.3, isoform a",874.0,782.0,44.7966751918,0.894736842105
NR_068603,1022,Y75B7AL.8,,0.0,0.0,NA,NA
NM_001027488,2429,K04C2.7,Protein K04C2.7,133.0,128.0,34.234375,0.962406015038
NM_066096,1525,med-2,Protein MED-2,20.0,19.0,42.3684210526,0.95
NR_052412--1-of-2,1088,K04C2.10,,0.0,0.0,NA,NA
NR_052413,1058,K04C2.11,,0.0,0.0,NA,NA
NM_066098,6161,K04C2.2,Protein K04C2.2,675.0,632.0,51.539556962,0.936296296296
NM_066100/NM_181968,3365,T07E3.4,"Protein T07E3.4, isoform a/Protein T07E3.4, isoform b",983.0,764.0,37.140052356,0.777212614446
NM_066102,2140,T07E3.3,Protein T07E3.3,2567.0,2463.0,53.5663824604,0.959485781067
NM_066103,1366,T07E3.2,Protein T07E3.2,50.0,44.0,44.9090909091,0.88
NM_001027452/NM_001027453,2449,inf-1,"Protein INF-1, isoform a/Protein INF-1, isoform b",22413.0,18535.0,38.6706770974,0.826975416053
NM_066109,4649,byn-1,Protein BYN-1,2334.0,2179.0,36.2156952731,0.933590402742
NM_181955/NM_181954/NM_181953/NM_066111/NM_066112,4353,coq-2,"Protein COQ-2, isoform e/Protein COQ-2, isoform d/Protein COQ-2, isoform c/Protein COQ-2, isoform b/Protein COQ-2, isoform a",588.0,573.0,49.3472949389,0.974489795918
NM_066113,2560,F57B9.3,Protein F57B9.3,97.0,97.0,52.2680412371,1.0
NR_052416,1150,F57B9.12,,0.0,0.0,NA,NA
NM_066115,12427,let-711,Protein LET-711,4140.0,3960.0,34.1398989899,0.95652173913
NM_066117,1828,F57B9.1,Protein F57B9.1,5088.0,4444.0,53.49909991,0.873427672956
NM_001268014,1477,F31E3.12,Protein F31E3.12,42.0,41.0,34.4146341463,0.97619047619
NM_066120,2356,rfc-4,Protein RFC-4,2968.0,2917.0,42.2488858416,0.98281671159
NM_001027387/NM_001027386/NM_066121,4410,F31E3.2,"Protein F31E3.2, isoform c/Protein F31E3.2, isoform b/Protein F31E3.2, isoform a",374.0,345.0,57.2724637681,0.922459893048
NM_001027384,2640,ceh-20,Protein CEH-20,4069.0,4013.0,44.8462496885,0.986237404768
NM_066125,1493,F31E3.6,Protein F31E3.6,203.0,196.0,46.6020408163,0.965517241379
NM_001276777/NR_052424/NM_171179/NM_066126/NM_066127,12819,C06E8.6/prk-1,"Protein PRK-1, isoform d/Protein PRK-1, isoform c/Protein PRK-1, isoform a/Protein PRK-1, isoform b",363.0,264.0,44.8106060606,0.727272727273
NM_066131/NR_052426,11160,lgc-38/F11H8.7,Protein LGC-38,91.0,81.0,46.0617283951,0.89010989011
NR_052427,1149,F11H8.5,,0.0,0.0,NA,NA
NM_066133,2677,rfl-1,Protein RFL-1,741.0,713.0,38.4488078541,0.962213225371
NR_052705--2-of-3,1085,Y39A1A.29,,0.0,0.0,NA,NA
NR_052429,1098,F11H8.8,,0.0,0.0,NA,NA
NM_066135,2919,R01H2.2,Protein R01H2.2,71.0,58.0,50.3620689655,0.816901408451
NM_066138,1315,R01H2.1,Protein R01H2.1,2.0,2.0,14.5,1.0
NM_001083175,1458,R01H2.8,Protein R01H2.8,33.0,31.0,32.6774193548,0.939393939394
NM_066141,1605,ZK418.3,Protein ZK418.3,4.0,3.0,25.0,0.75
NR_052431,1070,ZK418.12,,0.0,0.0,NA,NA
NM_001027827/NM_001027828,3026,ZK418.2,"Protein ZK418.2, isoform a/Protein ZK418.2, isoform b",51.0,48.0,58.3541666667,0.941176470588
NM_066149,2527,nhr-9,Protein NHR-9,1.0,1.0,13.0,1.0
NM_001027826,2444,ZK418.11,Protein ZK418.11,49.0,38.0,35.7631578947,0.775510204082
NR_052432,1148,B0280.20,,0.0,0.0,NA,NA
NM_066151,1989,odd-1,Protein ODD-1,319.0,298.0,42.1812080537,0.934169278997
NM_066155,1974,rpia-1,Protein RPIA-1,1912.0,1836.0,39.8496732026,0.960251046025
NM_066156,4596,B0280.2,Protein B0280.2,15.0,14.0,78.7857142857,0.933333333333
NM_171181,4092,B0280.13,Protein B0280.13,422.0,379.0,35.7387862797,0.898104265403
NM_171183/NM_066158,3477,ggtb-1,"Protein GGTB-1, isoform b/Protein GGTB-1, isoform a",838.0,359.0,43.364902507,0.428400954654
NR_002632,1108,sls-2.16,,5.0,5.0,14.0,1.0
NR_002633,1106,sls-2.18,,2.0,2.0,57.0,1.0
NR_052435,1143,K04G7.13,,0.0,0.0,NA,NA
NM_066166,3086,K04G7.1,Protein K04G7.1,295.0,242.0,37.4297520661,0.820338983051
NM_066167,3516,acs-4,Protein ACS-4,9825.0,9605.0,35.1385736596,0.977608142494
NM_066169--1-of-2/NM_066168--2-of-2,2734,srb-9/srb-8,Protein SRB-9/Protein SRB-8,1.0,1.0,126.0,1.0
NM_066170,2324,srb-7,Protein SRB-7,3.0,3.0,28.3333333333,1.0
NM_066172,1365,rpl-36,Protein RPL-36,861103.0,789378.0,12.8876039109,0.916705667034
NM_066173,2018,F37C12.3,Protein F37C12.3,7484.0,7177.0,49.5459105476,0.958979155532
NM_066174,2511,epg-4,Protein EPG-4,977.0,912.0,35.8190789474,0.933469805527
NM_066175,4448,F37C12.1,Protein F37C12.1,786.0,629.0,31.8203497615,0.800254452926
NM_001268015,1595,F37C12.21,Protein F37C12.21,34.0,30.0,62.3333333333,0.882352941176
NR_052436/NR_052437,1025,21ur-7304/21ur-10581,,0.0,0.0,NA,NA
NR_052438,1140,F37C12.22,,5.0,5.0,55.2,1.0
NM_001027561/NM_001027560,5768,dpy-31,"Protein DPY-31, isoform b/Protein DPY-31, isoform a",953.0,884.0,52.9660633484,0.92759706191
NM_066183/NR_002647/NR_003433/NR_003434,2301,rpl-6/R151.11/R151.12/R151.13,Protein RPL-6,166692.0,81793.0,36.7071020747,0.490683416121
NM_001027557/NM_066185/NM_066184/NM_066186,5607,R151.2,"Protein R151.2, isoform d/Protein R151.2, isoform a/Protein R151.2, isoform b/Protein R151.2, isoform c",3659.0,3380.0,41.8556213018,0.923749658377
NM_066187,4091,R151.1,Protein R151.1,2.0,2.0,10.0,1.0
NM_001027558/NM_001027559,2093,R151.4,"Protein R151.4, isoform a/Protein R151.4, isoform b",111.0,81.0,46.950617284,0.72972972973
NM_001027607/NM_001027606,3064,pars-1,"Protein PARS-1, isoform b/Protein PARS-1, isoform a",8091.0,6294.0,38.7462662854,0.777901371895
NM_066196,2511,T20H4.2,Protein T20H4.2,58.0,58.0,45.9137931034,1.0
NM_066197,3066,osm-10,Protein OSM-10,163.0,155.0,33.9806451613,0.950920245399
NM_066199/NM_001276779,10214,B0361.4,Protein B0361.4,27.0,23.0,43.7391304348,0.851851851852
NM_001025953,4572,B0361.11,Protein B0361.11,34.0,32.0,51.40625,0.941176470588
NM_066202,3372,B0361.3,Protein B0361.3,613.0,587.0,44.4327086882,0.957585644372
NM_001025954/NM_001025955,15631,B0361.2,"Protein B0361.2, isoform a/Protein B0361.2, isoform b",607.0,572.0,43.493006993,0.94233937397
NM_066210,2587,F56C9.3,Protein F56C9.3,757.0,505.0,42.0673267327,0.667107001321
NM_001027445/NR_002643,2567,gsp-2/F56C9.12,Protein GSP-2,7280.0,7085.0,40.1810868031,0.973214285714
NM_001026076/NM_001026075,5573,kap-1,"Protein KAP-1, isoform b/Protein KAP-1, isoform a",106.0,97.0,35.7010309278,0.915094339623
NM_066218,3054,F08F8.6,Protein F08F8.6,92.0,70.0,53.6142857143,0.760869565217
NM_066225,3340,hmgr-1,Protein HMGR-1,719.0,685.0,51.2700729927,0.952712100139
NM_066226--2-of-2/NM_066227,3023,numr-1/numr-2,Protein NUMR-1/Protein NUMR-2,184.0,174.0,44.6494252874,0.945652173913
NM_066229,2829,T20B12.4,Protein T20B12.4,1.0,1.0,36.0,1.0
NR_052447,1149,T20B12.11,,0.0,0.0,NA,NA
NM_066233,2703,T20B12.3,Protein T20B12.3,421.0,338.0,43.2899408284,0.802850356295
NM_066234,2744,tbp-1,Protein TBP-1,693.0,632.0,32.792721519,0.911976911977
NM_066235/NR_101829,5714,T20B12.1/T20B12.12,Protein T20B12.1,428.0,421.0,43.9667458432,0.983644859813
NM_001027760/NM_001027759,2815,alh-12,"Protein ALH-12, isoform b/Protein ALH-12, isoform a",6143.0,5809.0,41.3706317783,0.945629171415
NM_066238,2573,Y69F12A.1,Protein Y69F12A.1,108.0,106.0,58.6132075472,0.981481481481
NM_001038278,1132,fipr-18,Protein FIPR-18,33.0,15.0,25.0666666667,0.454545454545
NM_066239,2506,mls-1,Protein MLS-1,90.0,89.0,45.4269662921,0.988888888889
NM_066240,2100,H14A12.3,Protein H14A12.3,1832.0,1775.0,54.8563380282,0.968886462882
NM_066241/NR_052450/NM_181944,2863,H14A12.8/fum-1,"Protein FUM-1, isoform a/Protein FUM-1, isoform b",16870.0,15944.0,40.0768314099,0.945109662122
NM_075921--1-of-4/NM_072839--1-of-4,2315,Y75D11A.1/ZC190.9,Protein Y75D11A.1/Protein ZC190.9,2.0,2.0,30.5,1.0
NM_066247,4414,C07H6.4,Protein C07H6.4,4371.0,1906.0,20.3389296957,0.436055822466
NM_066248,7971,cls-1,Protein CLS-1,1290.0,540.0,43.8203703704,0.418604651163
NM_066251,1324,C07H6.2,Protein C07H6.2,676.0,642.0,40.0202492212,0.949704142012
NM_066252/NR_052453,4243,lig-4/C07H6.13,Protein LIG-4,381.0,372.0,41.9784946237,0.976377952756
NR_052454,1138,C07H6.11,,0.0,0.0,NA,NA
NR_052455,1132,C07H6.14,,0.0,0.0,NA,NA
NR_052456,1141,C07H6.18,,0.0,0.0,NA,NA
NR_052458,1153,C07H6.16,,0.0,0.0,NA,NA
NM_066254,3070,ceh-13,Protein CEH-13,866.0,816.0,42.6850490196,0.942263279446
NM_066255,3358,lgc-12,Protein LGC-12,28.0,27.0,31.8888888889,0.964285714286
NM_066257,1857,ttr-32,Protein TTR-32,980.0,776.0,41.2976804124,0.791836734694
NR_052460,1133,R13A5.16,,0.0,0.0,NA,NA
NM_066260,2787,lpd-7,Protein LPD-7,6608.0,6410.0,43.048673947,0.970036319613
NM_001027550/NM_066263/NM_001027551/NM_001027548/NM_001268016,8151,cup-5,"Protein CUP-5, isoform c/Protein CUP-5, isoform b/Protein CUP-5, isoform d/Protein CUP-5, isoform a/Protein CUP-5, isoform e",568.0,539.0,42.3358070501,0.948943661972
NM_001268018,2373,Y80D4G.1,Protein Y80D4G.1,4.0,1.0,25.0,0.25
NM_001268019,1189,T04A6.5,Protein T04A6.5,155.0,135.0,36.2962962963,0.870967741935
NR_101833,2321,linc-116,,3.0,2.0,102.5,0.666666666667
NM_066267,1766,T04A6.2,Protein T04A6.2,23.0,23.0,43.652173913,1.0
NM_171195/NM_171196,1978,T04A6.1,"Protein T04A6.1, isoform a/Protein T04A6.1, isoform b",2042.0,1956.0,59.8992842536,0.957884427032
NM_066269/NM_001276789/NM_001276780/NM_001276781/NM_001276782/NM_001276783/NM_001276784/NM_001276785/NM_001276786/NM_001276787/NM_001276788,16171,fbn-1,"Protein FBN-1, isoform e/Protein FBN-1, isoform j/Protein FBN-1, isoform k/Protein FBN-1, isoform i/Protein FBN-1, isoform a/Protein FBN-1, isoform b/Protein FBN-1, isoform c/Protein FBN-1, isoform d/Protein FBN-1, isoform f/Protein FBN-1, isoform g/Protein FBN-1, isoform h",5277.0,4493.0,30.1215223681,0.851430737161
NR_052462,1084,ZK783.8,,6.0,6.0,44.3333333333,1.0
NM_001038301,2218,ZK783.6,Protein ZK783.6,140.0,125.0,60.192,0.892857142857
NM_001268023,1453,ZK783.7,Protein ZK783.7,8.0,8.0,43.75,1.0
NM_066273,10726,C18H2.1,Protein C18H2.1,104.0,100.0,48.19,0.961538461538
NM_066276,6643,C18H2.4,Protein C18H2.4,59.0,58.0,42.3965517241,0.983050847458
NM_066278/NM_066279,5933,C03B8.3/C03B8.2,Protein C03B8.3/Protein C03B8.2,207.0,198.0,52.8282828283,0.95652173913
NM_066281,2687,ZK112.3,Protein ZK112.3,0.0,0.0,NA,NA
NM_066283,5831,ncl-1,Protein NCL-1,71.0,65.0,44.9846153846,0.915492957746
NR_052467,1021,21ur-13080,,0.0,0.0,NA,NA
NM_066287,3285,pcp-1,Protein PCP-1,2728.0,2607.0,34.276946682,0.95564516129
NM_066292,1179,ZK686.1,Protein ZK686.1,1655.0,1532.0,37.455613577,0.925679758308
NR_052468,1021,21ur-14402,,0.0,0.0,NA,NA
NR_052470,1149,C08C3.6,,0.0,0.0,NA,NA
NR_052472,1103,C08C3.8,,0.0,0.0,NA,NA
NM_001025996/NM_001025995/NM_066296,2870,egl-5,"Protein EGL-5, isoform c/Protein EGL-5, isoform b/Protein EGL-5, isoform a",290.0,272.0,37.1948529412,0.937931034483
NR_052475,1056,C27D11.2,,0.0,0.0,NA,NA
NM_001027857/NM_001027858,3894,ZK652.6,"Protein ZK652.6, isoform a/Protein ZK652.6, isoform b",594.0,563.0,39.8774422735,0.947811447811
NM_066299,2774,ceh-23,Protein CEH-23,30.0,28.0,31.8214285714,0.933333333333
NM_066301,1425,rpl-35,Protein RPL-35,167176.0,38573.0,33.9389987815,0.230732880318
NM_066304,1355,tag-277,Protein TAG-277,3550.0,3206.0,45.3855271366,0.903098591549
NM_066305,1436,tomm-7,Protein TOMM-7,28843.0,12779.0,40.8129744111,0.443053773879
NM_066307,1415,snr-5,Protein SNR-5,3360.0,3053.0,44.5070422535,0.908630952381
NM_066309,3125,cup-4,Protein CUP-4,317.0,307.0,40.3843648208,0.968454258675
NM_066310,4077,tyr-1,Protein TYR-1,5340.0,5205.0,46.1752161383,0.974719101124
NM_066314,1737,fahd-1,Protein FAHD-1,399.0,357.0,43.3361344538,0.894736842105
NM_066315,1247,ZK688.4,Protein ZK688.4,63.0,61.0,53.5737704918,0.968253968254
NM_066316,4201,best-24,Protein BEST-24,903.0,799.0,31.717146433,0.884828349945
NM_066319,2115,ZK688.1,Protein ZK688.1,54.0,53.0,48.641509434,0.981481481481
NR_052482,1195,C29E4.18,,0.0,0.0,NA,NA
NM_001038263,1861,C29E4.14,Protein C29E4.14,166.0,150.0,42.7533333333,0.903614457831
NM_001268024,1239,C29E4.17,Protein C29E4.17,86.0,81.0,41.1975308642,0.941860465116
NM_066323,4774,npp-15,Protein NPP-15,1238.0,1120.0,40.6732142857,0.904684975767
NR_052483,1021,21ur-11860,,35.0,34.0,38.4117647059,0.971428571429
NM_171884/NM_171198,4679,ran-2,"Protein RAN-2, isoform a/Protein RAN-2, isoform b",726.0,677.0,48.2008862629,0.932506887052
NM_066325,4000,C29E4.10,Protein C29E4.10,21.0,16.0,48.125,0.761904761905
NM_171199,1381,C29E4.12,Protein C29E4.12,825.0,709.0,34.8519040903,0.859393939394
NM_066326,4585,kle-2,Protein KLE-2,1142.0,1118.0,37.0483005367,0.978984238179
NM_066328,2018,col-90,Protein COL-90,53017.0,19938.0,39.0660547698,0.376068053643
NM_001129209,4032,C29E4.15,Protein C29E4.15,600.0,461.0,45.8026030369,0.768333333333
NM_066334,2260,F54H12.2,Protein F54H12.2,9.0,9.0,42.8888888889,1.0
NM_001038276,1873,F54H12.7,Protein F54H12.7,168.0,164.0,45.5731707317,0.97619047619
NR_052484,1139,F54H12.9,,0.0,0.0,NA,NA
NM_171200/NM_171885/NM_066337,4234,aco-2,"Protein ACO-2, isoform a/Protein ACO-2, isoform b/Protein ACO-2, isoform c",7950.0,7428.0,43.8852988691,0.934339622642
NM_171201/NM_066339/NM_066340/NM_171886,5862,clp-1,"Protein CLP-1, isoform c/Protein CLP-1, isoform b/Protein CLP-1, isoform a/Protein CLP-1, isoform d",8059.0,7567.0,48.9290339633,0.938950241966
NM_066341,4322,C06G4.1,Protein C06G4.1,394.0,390.0,54.6128205128,0.989847715736
NM_001038260,2376,C06G4.6,Protein C06G4.6,601.0,599.0,55.1652754591,0.996672212978
NM_066344/NM_181926,3497,cit-1.2,"Protein CIT-1.2, isoform a/Protein CIT-1.2, isoform b",741.0,635.0,37.9401574803,0.856950067476
NM_066347,3665,F44B9.2,Protein F44B9.2,7181.0,6999.0,51.0114302043,0.974655340482
NM_171204/NM_171203/NM_171205,3868,dpf-6,"Protein DPF-6, isoform c/Protein DPF-6, isoform a/Protein DPF-6, isoform b",1285.0,1143.0,50.0997375328,0.889494163424
NM_066353,1294,K12H4.5,Protein K12H4.5,2526.0,2139.0,40.4422627396,0.846793349169
NM_066354,1750,K12H4.4,Protein K12H4.4,3803.0,3361.0,43.668253496,0.883775966342
NM_066355,2452,K12H4.3,Protein K12H4.3,2142.0,1758.0,43.5671217292,0.820728291317
NM_066356,1668,K12H4.2,Protein K12H4.2,308.0,237.0,34.5274261603,0.769480519481
NR_052487,1147,K12H4.11,,0.0,0.0,NA,NA
NM_066359,4687,ceh-26,Protein CEH-26,876.0,863.0,34.4588644264,0.985159817352
NM_066361,3957,apc-2,Protein APC-2,351.0,303.0,42.3927392739,0.863247863248
NM_066363,3309,grp-1,Protein GRP-1,715.0,657.0,44.6331811263,0.918881118881
NM_066364,3934,vms-1,Protein VMS-1,2053.0,1128.0,27.5274822695,0.549439844131
NM_066365,2210,idi-1,Protein IDI-1,1993.0,1914.0,50.8166144201,0.960361264425
NM_066366,3584,K06H7.2,Protein K06H7.2,551.0,531.0,43.2674199623,0.963702359347
NM_066368,2312,K06H7.1,Protein K06H7.1,126.0,125.0,46.928,0.992063492063
NR_101834,1090,C14B9.15,,1.0,1.0,50.0,1.0
NM_001026003/NM_001026002,3380,plk-1,"Protein PLK-1, isoform b/Protein PLK-1, isoform a",3430.0,3293.0,45.6431825084,0.960058309038
NM_066370,3367,C14B9.3,Protein C14B9.3,403.0,353.0,44.4362606232,0.875930521092
NM_171208,2407,C14B9.10,Protein C14B9.10,64371.0,63563.0,50.2484936205,0.987447763745
NM_066374,3730,C14B9.2,Protein C14B9.2,4482.0,4258.0,41.4640676374,0.950022311468
NM_066375,2370,hsp-12.2,Protein HSP-12.2,3516.0,2897.0,45.2613047981,0.823947667804
NM_066377,1838,mrpl-18,Protein MRPL-18,961.0,808.0,36.8873762376,0.840790842872
NR_052493,1107,D2007.6,,0.0,0.0,NA,NA
NM_066378,1159,D2007.3,Protein D2007.3,0.0,0.0,NA,NA
NM_066379,3043,D2007.2,Protein D2007.2,161.0,151.0,35.238410596,0.937888198758
NM_066380,1470,D2007.1,Protein D2007.1,888.0,854.0,33.0819672131,0.961711711712
NM_066384/NR_023958/NR_023959,8921,prp-8/C50C3.13/C50C3.14,Protein PRP-8,8360.0,8189.0,44.6560019538,0.979545454545
NR_052495,1137,C50C3.17,,2.0,2.0,93.0,1.0
NM_066385,2042,C50C3.5,Protein C50C3.5,210.0,191.0,41.780104712,0.909523809524
NM_066386,8380,C50C3.2,Protein C50C3.2,51.0,41.0,44.0,0.803921568627
NM_001276792,1469,C50C3.19,Protein C50C3.19,162.0,150.0,26.0133333333,0.925925925926
NM_066387,2615,C50C3.1,Protein C50C3.1,1035.0,995.0,38.4512562814,0.961352657005
NR_052497,1355,C50C3.15,,0.0,0.0,NA,NA
NM_001028451/NM_066389,3024,snb-7/snb-5,Protein SNB-7/Protein SNB-5,43.0,43.0,41.1162790698,1.0
NR_052498,1087,C30A5.14,,0.0,0.0,NA,NA
NR_052499,1195,C30A5.15,,0.0,0.0,NA,NA
NR_052500,1144,C30A5.13,,0.0,0.0,NA,NA
NR_052502,1113,C30A5.11,,1.0,1.0,39.0,1.0
NM_001268027,1969,C30A5.16,Protein C30A5.16,21.0,20.0,37.15,0.952380952381
NM_066396,2567,C30A5.4,Protein C30A5.4,34.0,13.0,79.4615384615,0.382352941176
NM_066397,1918,C30A5.3,Protein C30A5.3,2079.0,1884.0,39.3306794055,0.906204906205
NR_101835,1183,C02F5.15,,5.0,3.0,35.0,0.6
NM_171211/NM_171210,3268,C02F5.7,"Protein C02F5.7, isoform a/Protein C02F5.7, isoform b",782.0,689.0,44.4876632801,0.881074168798
NM_171213/NM_171212,2814,henn-1,"Protein HENN-1, isoform a/Protein HENN-1, isoform b",320.0,306.0,43.522875817,0.95625
NM_066401,1646,C02F5.5,Protein C02F5.5,399.0,378.0,47.2354497354,0.947368421053
NM_066406,2180,cids-1,Protein CIDS-1,2416.0,2381.0,47.2574548509,0.985513245033
NM_066407,2247,C02F5.3,Protein C02F5.3,3837.0,3793.0,46.1521223306,0.988532707845
NM_001025967,2303,C02F5.13,Protein C02F5.13,339.0,313.0,40.0415335463,0.923303834808
NM_066409,1526,C02F5.2,Protein C02F5.2,26.0,22.0,50.1818181818,0.846153846154
NM_066410,4308,knl-1,Protein KNL-1,973.0,928.0,44.4331896552,0.953751284687
NM_066411,3611,F09G8.5,Protein F09G8.5,110.0,78.0,48.8205128205,0.709090909091
NM_066412,8344,ncr-2,Protein NCR-2,54.0,46.0,60.4130434783,0.851851851852
NM_066414,2670,mrps-9,Protein MRPS-9,1318.0,964.0,37.5778008299,0.731411229135
NM_066416,2868,crn-7,Protein CRN-7,388.0,386.0,53.1528497409,0.994845360825
NR_052505,1147,F09G8.12,,0.0,0.0,NA,NA
NM_001026077/NR_052508/NR_101836/NR_052510/NR_052513/NR_052514/NM_066421/NM_066420,27464,F10E9.16/F10E9.23/F10E9.22/F10E9.14/F10E9.15/mig-10,"Protein MIG-10, isoform c/Protein MIG-10, isoform a/Protein MIG-10, isoform b",787.0,651.0,33.3579109063,0.827191867853
NM_066423,1752,F10E9.5,Protein F10E9.5,381.0,365.0,46.0301369863,0.958005249344
NM_066424,2125,F10E9.4,Protein F10E9.4,489.0,460.0,46.497826087,0.940695296524
NM_066425,2378,F10E9.3,Protein F10E9.3,874.0,750.0,32.0333333333,0.858123569794
NM_066426,2568,F10E9.2,Protein F10E9.2,64.0,47.0,47.4468085106,0.734375
NM_066430,2194,F10E9.1,Protein F10E9.1,61.0,54.0,33.9259259259,0.885245901639
NM_066431,1726,F10E9.12,Protein F10E9.12,402.0,342.0,50.8596491228,0.850746268657
NM_181969/NM_066435,2224,ZC262.2,"Protein ZC262.2, isoform b/Protein ZC262.2, isoform a",513.0,480.0,41.8041666667,0.93567251462
NM_066437--1-of-2/NM_066439--1-of-2,1947,ZC262.1/R05D3.5,Protein ZC262.1/Protein R05D3.5,228.0,227.0,62.704845815,0.995614035088
NM_066437--2-of-2/NM_066439--2-of-2,1947,ZC262.1/R05D3.5,Protein ZC262.1/Protein R05D3.5,252.0,250.0,60.736,0.992063492063
NM_001027529/NM_001027528,4462,rfp-1,"Protein RFP-1, isoform b/Protein RFP-1, isoform a",691.0,642.0,42.2024922118,0.929088277858
NM_066445,2496,R05D3.3,Protein R05D3.3,171.0,162.0,43.2530864198,0.947368421053
NM_066446,3506,R05D3.2,Protein R05D3.2,1302.0,1221.0,42.9672399672,0.937788018433
NM_066447,6333,met-2,Protein MET-2,273.0,259.0,45.8918918919,0.948717948718
NM_001136367/NM_171214/NM_001268029,7498,R05D3.12,"Protein R05D3.12, isoform b/Protein R05D3.12, isoform a/Protein R05D3.12, isoform c",246.0,241.0,43.5394190871,0.979674796748
NR_052518,1117,ZK353.12,,0.0,0.0,NA,NA
NM_066451,1642,ZK353.3,Protein ZK353.3,18.0,17.0,46.0588235294,0.944444444444
NM_066452,1413,ZK353.2,Protein ZK353.2,236.0,231.0,50.8917748918,0.978813559322
NM_066456/NM_066457,3833,cyy-1,"Protein CYY-1, isoform b/Protein CYY-1, isoform a",1772.0,1197.0,44.4227234754,0.675507900677
NM_066458,3356,ZK353.9,Protein ZK353.9,1066.0,1035.0,46.5188405797,0.970919324578
NM_001047428/NM_001047429,7198,sor-1,"Protein SOR-1, isoform a/Protein SOR-1, isoform b",531.0,510.0,41.8823529412,0.960451977401
NR_052519,1021,21ur-15324,,0.0,0.0,NA,NA
NM_066461,2926,cec-1,Protein CEC-1,5791.0,4500.0,38.8293333333,0.777067863927
NM_066462,3183,ZK1236.1,Protein ZK1236.1,774.0,741.0,44.3859649123,0.957364341085
NM_066468,2653,rpn-3,Protein RPN-3,7415.0,7055.0,45.8860382707,0.951449763992
NM_066469,1604,mrpl-32,Protein MRPL-32,1494.0,1346.0,48.2860326895,0.90093708166
NR_052528,1122,C30C11.9,,0.0,0.0,NA,NA
NR_101838,1290,C30C11.15,,4.0,4.0,12.75,1.0
NM_066470/NR_101839,6184,F42H10.5/F42H10.17,Protein F42H10.5,354.0,299.0,35.6822742475,0.844632768362
NM_066473/NM_001276793,4965,F42H10.3,"Protein F42H10.3, isoform a/Protein F42H10.3, isoform b",687.0,632.0,44.832278481,0.919941775837
NM_066475,1404,F42H10.2,Protein F42H10.2,229.0,156.0,36.8782051282,0.681222707424
NM_001268032/NM_001136361/NM_066476,25526,pac-1,"Protein PAC-1, isoform c/Protein PAC-1, isoform b/Protein PAC-1, isoform a",1209.0,1101.0,31.6839237057,0.910669975186
NR_052541,1149,ZC21.12,,0.0,0.0,NA,NA
NM_001129271/NM_001027802/NM_066479,4437,ZC21.9/ZC21.3,"Protein ZC21.3, isoform b/Protein ZC21.9/Protein ZC21.3, isoform a",2019.0,1882.0,39.9250797024,0.932144626053
NM_001038295,2043,ZC21.10,Protein ZC21.10,10.0,9.0,64.7777777778,0.9
NR_052542,1051,ZC21.13,,0.0,0.0,NA,NA
NR_052543,1146,ZC21.15,,0.0,0.0,NA,NA
NM_001047424/NM_001047425,8521,trp-1,"Protein TRP-1, isoform a/Protein TRP-1, isoform b",88.0,86.0,39.1744186047,0.977272727273
NR_052544,1150,ZC21.17,,0.0,0.0,NA,NA
NR_052545,1157,ZC21.14,,0.0,0.0,NA,NA
NM_001268033,2179,C02D5.4,Protein C02D5.4,1079.0,565.0,50.4707964602,0.523632993513
NM_181976,1886,gsto-2,Protein GSTO-2,48.0,47.0,37.7872340426,0.979166666667
NM_001047374/NM_001047375,2647,C02D5.2,"Protein C02D5.2, isoform a/Protein C02D5.2, isoform b",253.0,239.0,35.4937238494,0.944664031621
NM_066484,2788,acdh-6,Protein ACDH-6,180.0,168.0,44.7678571429,0.933333333333
NR_052548,1197,C06E1.13,,2.0,2.0,22.0,1.0
NM_066485,3155,doxa-1,Protein DOXA-1,243.0,224.0,44.2678571429,0.921810699588
NR_052550,1123,C06E1.14,,0.0,0.0,NA,NA
NR_052551,1148,C06E1.12,,84.0,68.0,33.2794117647,0.809523809524
NM_066492,1583,C06E1.1,Protein C06E1.1,202.0,162.0,47.7901234568,0.80198019802
NR_052552,1092,C13G5.3,,0.0,0.0,NA,NA
NM_066497,4113,ceh-16,Protein CEH-16,72.0,55.0,31.1454545455,0.763888888889
NM_066499,2731,gpr-1,Protein GPR-1,141.0,134.0,43.8805970149,0.950354609929
NM_066500/NM_066501,3160,dnj-10,"Protein DNJ-10, isoform b/Protein DNJ-10, isoform a",943.0,761.0,35.4770039422,0.806998939555
